user_ID,video_ID,video_name,rating_type,rating,timestamp
4,9,"['..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BricksLeaves_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BricksLeaves_15_svp_60.mp4']",radio,1,2022-06-24 16:32:43 689662
4,10,"['..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BoxerFace_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BoxerFace_30.mp4']",radio,3,2022-06-24 16:33:06 357701
4,11,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BridgeViewTraffic_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BridgeViewTraffic_30_rife-ncnn-v23_60.mp4']",radio,5,2022-06-24 16:33:27 986384
4,12,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BridgeViewTraffic_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BridgeViewTraffic_15_svp_60.mp4']",radio,1,2022-06-24 16:33:54 133693
4,13,"['..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksLeaves_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksLeaves_15.mp4']",radio,1,2022-06-24 16:34:50 758227
4,14,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Bridge_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Bridge_15_svp_60.mp4']",radio,1,2022-06-24 16:36:08 576683
4,15,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BridgeViewTraffic_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BridgeViewTraffic_15.mp4']",radio,1,2022-06-24 16:36:41 719859
4,16,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Bridge_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Bridge_15.mp4']",radio,1,2022-06-24 16:38:01 247329
4,17,"['..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BoxerFace_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BoxerFace_30_svp_60.mp4']",radio,2,2022-06-24 16:38:23 999842
4,18,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BricksBushesStatic_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BricksBushesStatic_15_svp_60.mp4']",radio,1,2022-06-24 16:39:20 091302
4,19,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BridgeViewTraffic_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BridgeViewTraffic_30_svp_60.mp4']",radio,5,2022-06-24 16:39:42 588627
4,20,"['..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksLeaves_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksLeaves_30_svp_60.mp4']",radio,4,2022-06-24 16:40:40 602707
4,21,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BridgeViewTraffic_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BridgeViewTraffic_15_rife-ncnn-v23_60.mp4']",radio,5,2022-06-24 16:41:02 651448
4,22,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksBushesStatic_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksBushesStatic_15.mp4']",radio,1,2022-06-24 16:42:02 332948
4,23,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Bridge_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Bridge_15_rife-ncnn-v23_60.mp4']",radio,1,2022-06-24 16:43:21 650501
4,24,"['..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BoxerFace_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BoxerFace_30_rife-ncnn-v23_60.mp4']",radio,3,2022-06-24 16:43:45 434524
4,25,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BridgeViewTraffic_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BridgeViewTraffic_30.mp4']",radio,3,2022-06-24 16:44:08 799247
4,26,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BricksBushesStatic_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BricksBushesStatic_30.mp4']",radio,4,2022-06-24 16:45:39 778894
4,27,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Bridge_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Bridge_30.mp4']",radio,4,2022-06-24 16:46:59 567864
4,28,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksBushesStatic_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksBushesStatic_30_svp_60.mp4']",radio,4,2022-06-24 16:47:56 269911
4,29,"['..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BoxerFace_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BoxerFace_15_svp_60.mp4']",radio,1,2022-06-24 16:48:19 855289
5,0,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetSlowTrans_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetSlowTrans_30.mp4']",radio,2,2022-06-27 11:02:38 620529
5,1,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetCircleFast_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetCircleFast_15.mp4']",radio,2,2022-06-27 11:03:36 496369
5,2,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetCircleFast_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetCircleFast_30_svp_60.mp4']",radio,4,2022-06-27 11:04:30 728835
5,3,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetSlowTrans_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetSlowTrans_15.mp4']",radio,1,2022-06-27 11:05:52 313711
5,4,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BubblesClear_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BubblesClear_30.mp4']",radio,1,2022-06-27 11:06:47 380238
5,5,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetCircleFast_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetCircleFast_15_svp_60.mp4']",radio,1,2022-06-27 11:07:44 919994
5,6,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetCircleFast_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetCircleFast_15_rife-ncnn-v23_60.mp4']",radio,1,2022-06-27 11:08:46 001266
5,7,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CalmingWater_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CalmingWater_30.mp4']",radio,3,2022-06-27 11:09:42 153376
5,8,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetCircleFast_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetCircleFast_30_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:10:38 769589
5,9,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BubblesClear_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BubblesClear_30_svp_60.mp4']",radio,2,2022-06-27 11:14:03 523319
5,10,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BubblesClear_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BubblesClear_15.mp4']",radio,1,2022-06-27 11:15:01 882914
5,11,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetSlowTrans_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetSlowTrans_30_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:16:02 151086
5,12,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CalmingWater_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CalmingWater_15_svp_60.mp4']",radio,1,2022-06-27 11:17:00 395097
5,13,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetSlowTrans_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetSlowTrans_15_svp_60.mp4']",radio,4,2022-06-27 11:17:56 315217
5,14,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetPanAverage_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetPanAverage_15_svp_60.mp4']",radio,5,2022-06-27 11:18:52 310777
5,15,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetPanAverage_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetPanAverage_15_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:19:46 756257
5,16,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CalmingWater_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CalmingWater_15.mp4']",radio,1,2022-06-27 11:21:00 018852
5,17,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BubblesClear_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BubblesClear_30_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:21:55 832112
5,18,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetSlowTrans_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetSlowTrans_15_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:23:52 382992
5,19,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetPanAverage_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetPanAverage_30.mp4']",radio,2,2022-06-27 11:25:17 645140
5,20,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CalmingWater_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CalmingWater_15_rife-ncnn-v23_60.mp4']",radio,1,2022-06-27 11:26:23 008600
5,21,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CalmingWater_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CalmingWater_30_svp_60.mp4']",radio,2,2022-06-27 11:27:19 547321
5,22,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetCircleFast_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetCircleFast_30.mp4']",radio,3,2022-06-27 11:28:17 818871
5,23,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetSlowTrans_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetSlowTrans_30_svp_60.mp4']",radio,4,2022-06-27 11:29:12 514291
5,24,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetPanAverage_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetPanAverage_15.mp4']",radio,1,2022-06-27 11:30:06 821583
5,25,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BubblesClear_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BubblesClear_15_svp_60.mp4']",radio,1,2022-06-27 11:31:04 668783
5,26,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetPanAverage_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetPanAverage_30_svp_60.mp4']",radio,5,2022-06-27 11:32:00 288947
5,27,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BubblesClear_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BubblesClear_15_rife-ncnn-v23_60.mp4']",radio,1,2022-06-27 11:33:27 911757
5,28,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetPanAverage_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetPanAverage_30_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:34:27 688629
5,29,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CalmingWater_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CalmingWater_30_rife-ncnn-v23_60.mp4']",radio,2,2022-06-27 11:35:22 264943
6,0,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\console_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\console_15_svp_60.mp4']",radio,3,2022-06-27 11:52:43 983571
6,1,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Dancers_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Dancers_30_rife-ncnn-v23_60.mp4']",radio,5,2022-06-27 11:53:07 245540
6,2,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Chevaux_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Chevaux_15.mp4']",radio,2,2022-06-27 11:53:33 130313
6,3,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Dancers_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Dancers_30_svp_60.mp4']",radio,3,2022-06-27 11:53:59 039006
6,4,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chapelle_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chapelle_30_svp_60.mp4']",radio,5,2022-06-27 11:54:22 116169
6,5,"['..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Dancer_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Dancer_15.mp4']",radio,2,2022-06-27 11:54:44 298588
6,6,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Chapelle_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Chapelle_15_svp_60.mp4']",radio,4,2022-06-27 11:55:06 943276
6,7,"['..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancer_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancer_15_svp_60.mp4']",radio,2,2022-06-27 11:55:36 401683
6,8,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chevaux_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chevaux_30_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:55:59 551745
6,9,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chapelle_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chapelle_15_rife-ncnn-v23_60.mp4']",radio,5,2022-06-27 11:56:21 963227
6,10,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\console_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\console_30_svp_60.mp4']",radio,4,2022-06-27 11:57:18 252149
6,11,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancers_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancers_15_svp_60.mp4']",radio,2,2022-06-27 11:57:39 281811
6,12,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\console_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\console_30.mp4']",radio,4,2022-06-27 11:58:34 180614
6,13,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\console_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\console_15.mp4']",radio,3,2022-06-27 11:59:27 947940
6,14,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Dancers_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Dancers_15_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 11:59:50 774173
6,15,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chapelle_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chapelle_30_rife-ncnn-v23_60.mp4']",radio,4,2022-06-27 12:00:14 494129
6,16,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chevaux_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chevaux_15_rife-ncnn-v23_60.mp4']",radio,1,2022-06-27 12:00:37 099490
6,17,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chevaux_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chevaux_30_svp_60.mp4']",radio,2,2022-06-27 12:01:06 047156
