user_ID,video_ID,video_name,tracker
4,13,"['..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksLeaves_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksLeaves_15.mp4']",No tracking data submitted.
4,14,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Bridge_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Bridge_15_svp_60.mp4']",No tracking data submitted.
4,15,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BridgeViewTraffic_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BridgeViewTraffic_15.mp4']",No tracking data submitted.
4,16,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Bridge_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Bridge_15.mp4']",No tracking data submitted.
4,17,"['..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BoxerFace_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BoxerFace_30_svp_60.mp4']",No tracking data submitted.
4,18,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BricksBushesStatic_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BricksBushesStatic_15_svp_60.mp4']",No tracking data submitted.
4,19,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BridgeViewTraffic_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BridgeViewTraffic_30_svp_60.mp4']",No tracking data submitted.
4,20,"['..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksLeaves_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksLeaves_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksLeaves_30_svp_60.mp4']",No tracking data submitted.
4,21,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BridgeViewTraffic_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BridgeViewTraffic_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
4,22,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksBushesStatic_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BricksBushesStatic_15.mp4']",No tracking data submitted.
4,23,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Bridge_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Bridge_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
4,24,"['..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BoxerFace_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BoxerFace_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
4,25,"['..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BridgeViewTraffic_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BridgeViewTraffic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BridgeViewTraffic_30.mp4']",No tracking data submitted.
4,26,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BricksBushesStatic_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BricksBushesStatic_30.mp4']",No tracking data submitted.
4,27,"['..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Bridge_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Bridge_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Bridge_30.mp4']",No tracking data submitted.
4,28,"['..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksBushesStatic_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BricksBushesStatic_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BricksBushesStatic_30_svp_60.mp4']",No tracking data submitted.
4,29,"['..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BoxerFace_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BoxerFace_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BoxerFace_15_svp_60.mp4']",No tracking data submitted.
5,0,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetSlowTrans_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetSlowTrans_30.mp4']",No tracking data submitted.
5,1,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetCircleFast_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetCircleFast_15.mp4']",No tracking data submitted.
5,2,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetCircleFast_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetCircleFast_30_svp_60.mp4']",No tracking data submitted.
5,3,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetSlowTrans_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetSlowTrans_15.mp4']",No tracking data submitted.
5,4,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BubblesClear_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\BubblesClear_30.mp4']",No tracking data submitted.
5,5,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetCircleFast_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetCircleFast_15_svp_60.mp4']",No tracking data submitted.
5,6,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetCircleFast_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetCircleFast_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,7,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CalmingWater_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CalmingWater_30.mp4']",No tracking data submitted.
5,8,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetCircleFast_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetCircleFast_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,9,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BubblesClear_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\BubblesClear_30_svp_60.mp4']",No tracking data submitted.
5,10,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BubblesClear_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\BubblesClear_15.mp4']",No tracking data submitted.
5,11,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetSlowTrans_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetSlowTrans_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,12,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CalmingWater_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CalmingWater_15_svp_60.mp4']",No tracking data submitted.
5,13,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetSlowTrans_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetSlowTrans_15_svp_60.mp4']",No tracking data submitted.
5,14,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetPanAverage_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\CarpetPanAverage_15_svp_60.mp4']",No tracking data submitted.
5,15,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetPanAverage_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetPanAverage_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,16,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CalmingWater_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CalmingWater_15.mp4']",No tracking data submitted.
5,17,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BubblesClear_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\BubblesClear_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,18,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetSlowTrans_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CarpetSlowTrans_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,19,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetPanAverage_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetPanAverage_30.mp4']",No tracking data submitted.
5,20,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CalmingWater_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\CalmingWater_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,21,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CalmingWater_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CalmingWater_30_svp_60.mp4']",No tracking data submitted.
5,22,"['..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetCircleFast_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetCircleFast_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\CarpetCircleFast_30.mp4']",No tracking data submitted.
5,23,"['..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetSlowTrans_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetSlowTrans_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetSlowTrans_30_svp_60.mp4']",No tracking data submitted.
5,24,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetPanAverage_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\CarpetPanAverage_15.mp4']",No tracking data submitted.
5,25,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BubblesClear_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\BubblesClear_15_svp_60.mp4']",No tracking data submitted.
5,26,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetPanAverage_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\CarpetPanAverage_30_svp_60.mp4']",No tracking data submitted.
5,27,"['..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BubblesClear_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\BubblesClear_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\BubblesClear_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,28,"['..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetPanAverage_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CarpetPanAverage_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CarpetPanAverage_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
5,29,"['..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CalmingWater_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\CalmingWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\CalmingWater_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,0,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\console_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\console_15_svp_60.mp4']",No tracking data submitted.
6,1,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Dancers_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Dancers_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,2,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Chevaux_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Chevaux_15.mp4']",No tracking data submitted.
6,3,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Dancers_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Dancers_30_svp_60.mp4']",No tracking data submitted.
6,4,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chapelle_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chapelle_30_svp_60.mp4']",No tracking data submitted.
6,5,"['..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Dancer_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Dancer_15.mp4']",No tracking data submitted.
6,6,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Chapelle_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Chapelle_15_svp_60.mp4']",No tracking data submitted.
6,7,"['..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancer_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancer_15_svp_60.mp4']",No tracking data submitted.
6,8,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chevaux_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chevaux_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,9,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chapelle_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chapelle_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,10,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\console_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\console_30_svp_60.mp4']",No tracking data submitted.
6,11,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancers_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Dancers_15_svp_60.mp4']",No tracking data submitted.
6,12,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\console_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\console_30.mp4']",No tracking data submitted.
6,13,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\console_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\console_15.mp4']",No tracking data submitted.
6,14,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Dancers_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Dancers_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,15,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chapelle_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Chapelle_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,16,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chevaux_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Chevaux_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,17,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chevaux_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Chevaux_30_svp_60.mp4']",No tracking data submitted.
6,18,"['..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Dancer_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Dancer_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,19,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Chapelle_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Chapelle_30.mp4']",No tracking data submitted.
6,20,"['..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Chevaux_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chevaux_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Chevaux_15_svp_60.mp4']",No tracking data submitted.
6,21,"['..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Dancers_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancers_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Dancers_30.mp4']",No tracking data submitted.
6,22,"['..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Chapelle_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Chapelle_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Chapelle_15.mp4']",No tracking data submitted.
6,23,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\console_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\console_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,24,"['..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Dancer_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Dancer_30_svp_60.mp4']",No tracking data submitted.
6,25,"['..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\console_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\console_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\console_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
6,26,"['..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Dancer_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Dancer_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Dancer_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
